Actor,Rating
Tyler James Williams,2.276889306992788
Brandon Routh,2.2132329883976167
Maury Chaykin,2.0275948573220446
Rochelle Neil,2.893174453851782
Ryan Reynolds,2.0123340650151564
Lotte Verbeek,2.3716943660499634
Molly McCook,2.6422075885857637
David Ramsey,2.16274694261524
Blake Jeremy Collins,2.768893069927877
Brendan Fraser,2.0268631754991113
Joe Spano,2.1774851050486044
Taylor Cole,2.294658722692589
Tania Raymonde,2.2791888784362913
William Fichtner,1.9820215323507893
Anthony Quinn,2.0951186369812898
Heather Morris,2.344413086652033
Christopher Atkins,2.180202780390927
Winston Duke,2.2847287550956414
Cindy Busby,2.421553255984112
Harris Dickinson,2.652973763980349
Adrian Grenier,2.1309710463050067
Luisa d'Oliveira,2.3098149890247726
Sean Harris,2.1329570398243964
Christopher Mintz-Plasse,2.08957876032194
Debra Messing,2.149263091878332
Chynna Phillips,2.3749346712658097
Harold Torres,2.558273230897878
Kelly Frye,2.872791888784363
Kim Novak,2.443608236646807
Leslie Odom Jr.,2.3327061774851052
Fay Wray,2.3756663530887425
Carla Juri,2.437336678164524
Lyndsy Fonseca,2.2728127939793037
Sebastian Roche,2.156579910107662
Michael Michele,2.368140482910003
Pip Torrens,2.105362182502352
Sterling Holloway,2.197763144141319
Robin Wright,2.01641057802864
Kenneth Choi,2.095745792829518
Dante Basco,2.194209261001359
Lydia Cornell,2.6110588481237587
Sope Dirisu,2.420821574161179
Arliss Howard,2.0855022473084563
Margarita Levieva,2.2166823455628726
Callan Mulvey,2.1026445071600293
Jesse Williams,2.230688826173304
Miko Hughes,2.196717884394272
Jeremy Jordan,2.6012334065015157
David Mamet,2.703459809762726
Christina Marie Karis,2.7613671997491376
Lana Wood,2.593707536322776
Brianne Davis,2.31995400857113
Nicholas Pinnock,2.5042333019755407
Laura Carmichael,2.4662903731577295
Charlene McKenna,2.5591094386955158
Tricia Helfer,2.1951499947737014
Parveen Kaur,2.8328629664471623
Steven Cree,2.2360196508832444
Justin Bieber,2.315563917633532
Claire Danes,2.0591617016828683
Natacha Karam,2.797428661022264
Chauncey Leopardi,2.261733040660604
Joe Carnahan,2.5467753736803598
Naomi Watts,2.0018814675446848
Zola Williams,2.322044528065224
Jaeda Lily Miller,2.6762830563395004
Alisen Down,2.4389045677850945
Tony Curran,2.066687571861608
Andy Garcia,1.98714330511132
Elvis Presley,2.436918574265705
Natalie Paul,2.8862757395212713
Ryan Michelle Bathe,2.595379951918052
Riccardo Scamarcio,2.218250235183443
David Bradley,2.1877286505696665
Diane Morgan,2.7193477579178427
Jerome Flynn,2.4663948991324345
Angela Bassett,2.0170377338768684
Jerry Lewis,2.1705863907180936
Frances Fisher,2.0322985261837565
David Labrava,2.66718929654019
Linda Porter,2.2371694366049963
Jai Courtney,2.1911780077349223
Nicolas Winding Refn,2.949095850318804
Asia Kate Dillon,2.7039824396362495
Crystal Bernard,2.4715166718929655
Paige Spara,2.7021009720915647
Mo McRae,2.195254520748406
Post Malone,2.530887425525243
Bonnie Bedelia,2.151353611372426
Karla Crome,2.9322671683913453
Bria Vinaite,2.774014842688408
Sophie Thatcher,2.8617121354656634
William H. Macy,1.9635204348280548
Charlene Holt,2.4621093341695413
John Saxon,2.102749033134734
Ian Alexander,2.713703355283788
Ed O'Neill,2.088428974600188
Lisa Jakub,2.2934044109961325
Alex Jennings,2.2107243650047037
Mamie Gummer,2.1688094491481134
Greg Kinnear,2.0020905194940943
Rick Cosnett,2.8904567785094595
James Mangold,2.551269990592662
Jeremy Sisto,2.036165987247831
Ellen Burstyn,2.011393331242814
Melissa Joan Hart,2.2978990279084353
Alana De La Garza,2.6622765757290687
Geoffrey Lewis,2.035016201526079
Gillian Vigman,2.134838507369081
Cindy Williams,2.295076826591408
Steve McQueen,2.2279711508309816
Matt Ward,2.160133793247622
Angus Sampson,2.2818020278039093
Aaron Staton,2.4692171004494616
Danny Pudi,2.1753945855545105
A.J. Cook,2.274903313473398
Jane Kaczmarek,2.2543116964565693
Andrew Wilson,2.088115396676074
Jon Cor,2.515417581268945
Adam Scott,2.0213232988397616
Peter Weir,0.0
Rosemary Harris,2.0976272603742028
Tiffany Hines,2.831295076826591
Dey Young,2.1291941047350265
Jaime Ray Newman,2.2169959234869867
William Schallert,2.1160238319222326
Joanne Dru,2.373680359569353
Beth Brickell,2.649315354865684
Andrea Riseborough,2.128671474861503
William R. Moses,2.2995714435037105
Zoe McLellan,2.4355597365945436
George Segal,2.0561304484164316
Ken Olin,2.3870596843315566
Clint Eastwood,2.0719138705968434
Finn Wittrock,2.1157102539981185
Cody Linley,2.2568203198494827
Burt Lancaster,2.125431169645657
Edward Holcroft,2.4471621197867672
Lena Olin,2.100867565590049
Joe Rogan,2.5394585554510294
Mary Elizabeth Winstead,2.0679418835580643
Nicola Peltz,2.2774119368663115
Bobcat Goldthwait,2.1160238319222326
Sam Palladio,2.5370544580328214
Vincent Price,2.12971673460855
Gillian Alexy,3.001045259747047
A.J. Buckley,2.1669279816034286
Bobby Cannavale,1.9981185324553152
Lori Petty,2.1341068255461484
Dario Argento,2.380892651823978
Dana Ashbrook,2.2634054562558794
Travis Van Winkle,2.1720497543639596
Molly Burnett,2.472666457614717
Adam Shulman,2.849064492526393
Barbara Alyn Woods,2.343367826904986
Luke Treadaway,2.352461586704296
Mackenzie Mauzy,2.6130448416431484
Adria Arjona,2.4137138078812583
Kate Katzman,2.576669802445908
Kumail Nanjiani,2.102853559109439
Jesse Spencer,2.6158670429601756
Steve Schirripa,2.0693007212292254
Angeline Ball,2.2604787289641477
Shelley Duvall,2.187310546670848
Aishwarya Rai Bachchan,2.50642834744434
Keesha Sharp,2.382565067419254
Martin Clunes,2.4020068987143306
Pauley Perrette,2.3381415281697504
Michelle Borth,2.2648688199017455
Warren Clarke,2.3326016515104
Maria Gabriela de Faria,2.827427615762517
Sylvester McCoy,2.4831190550851887
Mark Derwin,2.2374830145291105
Amrita Acharia,2.604682763666771
Alexandra Grey,2.53015574370231
Lynn Redgrave,2.1160238319222326
Taylor Mosby,2.7398348489599664
Rod Taylor,2.1497857217518552
Stella Stevens,2.1450820528901433
Katharine McPhee,2.400961638967283
Dan Ewing,2.609177380579074
Chris Conrad,2.2993623915543013
Shari Headley,2.33636458659977
Robbie Kay,2.368454060834117
Gary Lockwood,2.3982439636249606
Vanessa Redgrave,2.014947214382774
Nastassja Kinski,2.0890561304484163
Michele Morrone,0.5
Brianne Howey,2.4879272499216056
Siobhan Fallon Hogan,2.0319849482596424
Lymari Nadal,2.4714121459182605
Josh Pence,2.1530260269677015
Amanda Bearse,2.45521061983903
Jocelyn Hudon,2.6203616598724784
Jaime Pressly,2.1249085397721332
Brittany Furlan,2.439427197658618
Milo Parker,2.5728023413818333
Margaret Hamilton,2.4085920351207273
Kate Micucci,2.0964774746524513
Tess Harper,2.0861294031566846
Kat Conner Sterling,2.93237169436605
Terrence Malick,2.6949932058116444
Kerri Medders,2.7617853036479567
Nikki Cox,2.312219086442981
Lily Collins,2.1419462736490016
Annie Wersching,2.5870178739416745
Laurence Fox,2.3179680150517403
Tommy Rettig,2.595589003867461
Nina Foch,2.1773805790739
Matt Stokoe,2.7540503815198076
Niv Sultan,2.6545416536009196
Caitlin Thompson,2.6301871014947213
James Darren,2.502978990279084
Naya Rivera,2.551374516567367
Nicole Steinwedell,2.3954217623079335
Marnee Carpenter,2.774537472561932
Brian Dietzen,2.74234347235288
Denyse Tontz,2.8590989860980454
Sarah Lind,2.3957353402320476
Jack Davenport,2.2149054039928924
Christina Robinson,2.7686840179784675
Sam Page,2.4202989442876555
Julie Dreyfus,2.4502978990279085
Julie Strain,2.2572384237483014
Drew Sidora,2.400961638967283
Gabriella Wilde,2.2484582418731054
Rob Zombie,2.2743806835998748
Ty Simpkins,2.1101703773387688
Jack Mulhern,3.803595693529842
Izabella Scorupco,2.399602801296122
Ana de la Reguera,2.2646597679523364
Josefin Asplund,2.454478938016097
Sean Whalen,2.047245740566531
Elisa Lasowski,2.364586599770043
Evelyn Keyes,2.2530573847601127
Brandi Glanville,2.8611895055921397
Mo Collins,2.190759903836103
Zackary Momoh,2.5130134838507368
Mel Ferrer,2.2867147486150308
Kristen Gutoskie,2.8096582000627155
Ellar Coltrane,2.289327897982649
Aaron Taylor-Johnson,2.092400961638967
James Stacy,2.464722483537159
Drew Barrymore,2.0159924741298214
Molly Shannon,2.0049127208111215
Dominique Dunne,2.788648479147068
Olivia Rodrigo,3.005435350684645
Burcu Biricik,5.099090624020069
Mark Linn-Baker,2.324344099508728
Danny Tamberelli,2.402947632486673
Jacob Vargas,2.0349116755513745
Orson Welles,2.1072436500470366
Alessandro Nivola,2.0612522211769626
Troy Iwata,3.0413922859830667
Anna Akana,2.2903731577296957
Claude Akins,2.3968851259537995
Evangeline Lilly,2.145813734713076
Jennifer Spence,2.5163583150412876
Skeet Ulrich,2.1578342218041184
Donald Faison,2.090937597993101
Ian Ziering,2.278352670638654
Jennifer Lawrence,2.118950559213965
Judith Light,2.339709417790321
Annaleigh Ashford,2.2100972091564755
Nathan West,2.388209470053308
Tom Sizemore,1.9610118114351416
Jackie Earle Haley,2.0722274485209575
David McCormack,3.0019859935193898
Alison Becker,2.4890770356433576
Larry Hankin,2.0620884289746
Sebastian De Souza,2.6608132120832027
Gil Birmingham,2.115919305947528
Ryan O'Nan,2.1540712867147485
Rebecca Hall,2.0890561304484163
Joseph Gatt,2.2666457614717257
Alfonso Herrera,2.802236855858681
Eddie Deezen,2.192327793456674
Snoop Dogg,2.051949409428243
Odette Annable,2.1462318386118953
Sally Pressman,2.7376398034911675
Rico Rodriguez,2.271349430333438
Sasha Roiz,2.241350475593185
Rajkummar Rao,2.65077871851155
Chelsea Frei,2.554928399707327
Richard Farnsworth,2.111842792934044
Michelle Veintimilla,2.4454897041914916
Abraham Benrubi,2.0442144873000943
Noah James,2.7512281802027805
Sergio Leone,2.9964461168600396
Graham Greene,2.0575938120622976
Lily Rabe,2.108497961743493
Ang Lee,3.0063760844569876
Charles Bronson,2.1098567994146546
Elizabeth McGovern,2.04745479251594
Joel Grey,2.189087488240828
Julianne Hough,2.237901118427929
Lynda Carter,2.365945437441204
Cinthya Carmona,2.526079230688826
Kyla-Drew,2.4733981394376503
Henry Zebrowski,2.3451447684749662
David Beckham,2.61597156893488
Yaphet Kotto,2.177694156998014
Suzanne Pleshette,2.4298108079857843
Eric Close,2.489913243440995
Lucy Griffiths,2.5069509773178633
Emilia Jones,2.33458764502979
Talia Shire,2.100553987665935
Geena Davis,2.121772760530992
James Cameron,2.39667607400439
Colin O'Donoghue,2.6056234974391135
Juliette Lewis,2.013274798787499
Julie Delpy,2.0956412668548134
Stephen Sommers,2.815720706595589
Jerry Seinfeld,2.3779659245322464
Jackie Swanson,2.3234033657363855
Michelle Nolden,2.242395735340232
Joan Cusack,1.9896519285042333
Adam Brody,2.0440054353506847
Anna Nicole Smith,2.352879690603115
Sean Marquette,2.189819170063761
Yorgos Lanthimos,3.5291104839552627
Cary-Hiroyuki Tagawa,2.066687571861608
Patrick John Flueger,2.1957771506219297
Joey Diaz,2.104630500679419
Folake Olowofoyeku,2.642521166509878
Hal Holbrook,2.018292045573325
Harry Hamlin,2.14257342949723
Pedro Almodovar,2.702728127939793
Connie Nielsen,2.066583045886903
Simone Missick,2.935298421657782
Heather Langenkamp,2.2685272290164105
Nick Cannon,2.1395421762307936
George Dzundza,2.1306574683808925
Harry Shearer,2.013901954635727
Roxann Dawson,2.5166718929654017
Dylan O'Brien,2.248249189923696
Reid Scott,2.186160760949096
Jasmine Guy,2.266227657572907
Zachary Gordon,2.1278352670638654
Aliyah O'Brien,2.3957353402320476
Dylan Bruno,2.22661231315982
Maiwenn,2.5438486463886276
John Woo,2.777673251803073
Sasha Alexander,2.223790111842793
Bill Pullman,1.9874568830354342
Hallie Todd,2.525870178739417
Robert Englund,2.079439740775583
Robert Buckley,2.739207693111738
Stephen Geoffreys,2.348071495766698
Jared Sandler,2.144768474966029
Andrew Lawrence,2.323298839761681
Richard Thomas,2.3135779241141425
Nathan Darrow,2.947737012647643
Paula Beer,2.8349534859412566
Kayla Compton,2.994042019441831
Pruitt Taylor Vince,2.002508623392913
Chadwick Boseman,2.1416326957248875
Raffey Cassidy,2.3315563917633533
Kevin Sorbo,2.1786348907703563
Dustin Ybarra,2.311905508518867
Margo,2.662903731577297
Katy Mixon,2.2108288909794083
Peter Cushing,2.134524929444967
Sunny Suljic,2.44057698338037
Patrick Fabian,2.22483537158984
Abby Miller,2.720288491690185
Radha Mitchell,2.073795338141528
Lisa Wilcox,2.6444026340545626
Reece Shearsmith,2.3212083202675866
Sam Trammell,2.2013170272812794
Jodi Lyn O'Keefe,2.2572384237483014
Rege-Jean Page,2.5695620361659874
Luke Kirby,2.2522211769624754
Rockmond Dunbar,2.3324971255356957
Christopher Abbott,2.25964252116651
Imani Hakim,2.5287969060311486
Kristin Minter,2.2318386118950557
Lizze Broadway,3.021532350789171
Jesse Rath,2.4389045677850945
David Caruso,2.174035747883349
Ned Dennehy,2.120413922859831
Jason Beghe,2.1671370335528377
Natalie Martinez,2.293927040869656
Ralph Meeker,2.348489599665517
Linda Cristal,2.542489808717466
Tracy Ann Oberman,2.522211769624752
Alexander Dreymon,2.6487927249921603
Mark McKinney,2.2107243650047037
Shannon Lee,2.528692380056444
Summer Phoenix,2.2403052158461376
Chandra West,2.2593289432423957
Rachel Cannon,2.9051949409428244
Aron Piper,2.726141946273649
Domenick Lombardozzi,2.074631545939166
Tia Carrere,2.1186369812898507
Kim Coates,2.0242500261314937
Derek Mears,2.0761994355597366
Meaghan Oppenheimer,0.0
Robert Duvall,1.9842165778195882
Liam Cunningham,2.1496811957771507
Marie Windsor,2.203198494825964
Mark Rylance,2.2418731054667083
Jake Lacy,2.206961429915334
Reid Ewing,2.3646911257447476
Nicholas Braun,2.1306574683808925
Michael Urie,2.403679314309606
Elizabeth Hurley,2.1555346503606145
Rosie Perez,2.0640744224939898
Richard Brake,2.075990383610327
Skylar Astin,2.247831086024877
Philippine Leroy-Beaulieu,2.398975645447894
Kathleen Crowley,2.6129403156684434
Louis Partridge,2.6099090624020067
Rachel House,2.3475488658931742
Patrice Lovely,3.0001045259747046
Miranda Raison,2.3214173722169957
Cheryl Ladd,2.246054144454897
Ally Maki,2.3669906971882515
Becky O'Donohue,2.2996759694784155
Geoff Pierson,2.1335841956726247
Yolanda Lynes,3.002613149367618
Mitchell Hope,2.791261628514686
Carly Chaikin,2.4375457301139334
Jamie Demetriou,2.367095223162956
Meg Tilly,2.2200271767534234
Christopher Heyerdahl,2.104630500679419
James Faulkner,2.1376607086861084
Olivia Cheng,2.4790425420717046
Ryan O'Neal,2.094073377234243
Paige O'Hara,2.310442144873001
Desi Arnaz Jr.,2.4397407755827323
Rachel Brosnahan,2.224417267691021
Spencer Treat Clark,2.1555346503606145
Archie Panjabi,2.2781436186892443
Amy Beth Hayes,2.8396571548029685
Ethan Coen,2.7308456151353613
Quvenzhane Wallis,2.298630709731368
Joanna Vanderham,2.8371485314100555
Taryn Manning,2.0566530782899552
Aubrey K. Miller,2.592035120727501
Michael Pena,1.9946691752900596
John Gielgud,2.0580119159611163
Rick Yune,2.2799205602592245
Anne Dudek,2.368245008884708
Daniel Moncada,2.3364691125744748
Aida Turturro,2.0616703250757813
Kevin Spacey,2.0086756559004915
Malcolm McDowell,1.9580850841434096
Stefanie Martini,2.7986829727187206
Flea,2.07118218877391
Bob Einstein,2.345249294449671
T'Nia Miller,2.951708999686422
Lauren Miller Rogen,2.2901641057802866
Aisling Loftus,2.495035016201526
Ray Winstone,2.02749033134734
Reylynn Caster,2.8502142782481448
Louis C.K.,2.208738371485314
Patricia Heaton,2.2860875927668025
Nicollette Sheridan,2.187101494721438
Drake,2.3537158984007527
Johnny Crawford,2.4342008989233825
George Lopez,2.0978363123236123
Lucy Walters,2.4446534963938538
T.I.,2.1222953904045156
Chad McQueen,2.3293613462945544
Em Haine,2.481760217414027
Brandon Quintin Adams,2.481237587540504
Javicia Leslie,2.9555764607504966
Joe Morton,2.0239364482073796
Billy Connolly,2.0828890979408383
Maia Brewton,2.620779763771297
Camille Grammer,2.375770879063447
Rachel Bloom,2.5025608863802655
Larry Poindexter,2.217936657259329
Michelle Pierce,2.377025190759904
Tina Fey,2.1167555137451655
Laura San Giacomo,2.1548029685376817
Sean Pertwee,2.1130971046305005
John Pankow,2.176230793352148
Hari Nef,2.774746524511341
Kathleen Quinlan,2.0447371171736175
Paul Bates,2.102017351311801
Charlotte Lewis,2.3986620675237798
Hugh O'Brian,2.3091878331765443
Emily Head,2.9642521166509876
Clayne Crawford,2.1979721960907286
Gideon Emery,2.260792306888262
Neil Patrick Harris,2.0941779032089474
Adam Driver,2.079126162851469
John McIntire,2.229643566426257
Taylor Kitsch,2.1702728127939794
Noah Gray-Cabey,2.5358001463363644
Rahul Kohli,2.803282115605728
Marion Cotillard,2.061356747151667
Rachel Boston,2.446430437963834
Steven Williams,2.078603532977945
Yunjin Kim,2.6985470889516043
Carl Weathers,2.169645656945751
Peter Macon,2.7380579073899862
Henry Golding,2.556391763353193
Mel Rodriguez,2.1139333124281383
Dave Bautista,2.095014111006585
Barbara Lennie,2.41507264555242
Betsy Holt,2.4856276784781017
Rip Torn,1.9996864220758859
John Leguizamo,1.9649837984739207
Michael Byrne,2.0938643252848332
Stuart Martin,2.3434723528796906
Jon Lovitz,1.9994773701264765
Asia Argento,2.1708999686422077
Eli Goree,2.388209470053308
Robert Blake,2.3051113201630606
Alexys Nycole Sanchez,2.5548238737326225
Mikael Persbrandt,2.29246367722379
Nestor Carbonell,2.1424689035225253
Robert Pattinson,2.115187624124595
Jewel Staite,2.410891606564231
Charlie Murphy,2.1013901954635728
Antje Traue,2.28713285251385
Abbi Jacobson,2.535277516462841
Lil Rel Howery,2.267586495244068
Taylor Negron,2.038779136615449
Thomas Mann,2.1329570398243964
Michelle Meyrink,2.341068255461482
Liana Liberato,2.2265077871851155
Steven Pasquale,2.469948782272395
Michelle Dockery,2.3324971255356957
Wallace Langham,2.064701578342218
Rachel Skarsten,2.475279606982335
David Warner,2.035538831399603
Keanu Reeves,1.9869342531619107
Karrueche Tran,2.3746210933416956
Tom Everett Scott,2.1051531305529423
Elizabeth Rider,2.678164523884185
David Dawson,2.774851050486046
Kelly Macdonald,2.0688826173304067
Mackenzie Davis,2.1804118323403365
Robert Duncan McNeill,2.6594543744120416
Inbar Lavi,2.497543639594439
Dhanush,3.0243545521061983
Steve Coogan,2.012752168913975
Blake Clark,2.0104525974704712
Chris Geere,2.469008048500052
Krista Kosonen,2.6919619525452076
Chrissy Teigen,2.4202989442876555
Thomas Gibson,2.216159715689349
Hiam Abbass,2.242395735340232
Jason Cermak,2.714016933207902
Jesse Plemons,2.0615657991010767
Yuh-Jung Youn,2.8031775896310234
Jessica Tuck,2.213860144245845
Susan Ward,2.343263300930281
Dan Stevens,2.1183234033657365
Jaz Sinclair,2.5212710358524095
Bob Crane,2.6994878227239467
Charlotte Ross,2.3837148531410057
Anthony Hopkins,1.960489181561618
Elen Rhys,2.532350789171109
Alex Reid,2.5488658931744537
Lela Loren,2.389777359673879
Samuel Roukin,2.3859098986098046
Madylin Sweeten,2.39312219086443
Jessica Capshaw,2.231420507996237
Elle Macpherson,2.251175917215428
Christine Belford,2.585449984321104
Chris O'Donnell,2.084456987561409
Brian Backer,2.317654437127626
Gail Russell,2.5665307828995507
